9.76837567756017e-05,-4.959885917579614e-05,-1.1452859824383904e-05,1.1911335493457534e-05
9.748835193823524e-05,-1.508475892913726e-06,-1.8656348537640297e-05,1.8452957372748317e-05
5.7560111293153415e-05,2.252826092210582e-05,-2.3205388789276915e-05,3.856446987405204e-05
3.73764696890988e-05,4.386883142834137e-05,-2.2688271782471403e-05,5.189766378280744e-05
2.6838074526830402e-05,5.416631193052264e-05,-2.210130390321169e-05,5.3485580775000825e-05
1.997741603596004e-05,5.05346757008917e-05,-2.201574662253486e-05,4.226247105983431e-05
1.4623722912332493e-05,3.2811830205432065e-05,-2.0439708030551423e-05,2.033847709412013e-05
-1.3085821120389918e-05,-2.186230488288596e-05,-1.740123321253284e-05,-3.639364578344475e-05
-1.874230016593592e-05,-5.40791589467657e-05,-2.238396452403351e-05,-6.768010589622688e-05
-2.635613733603659e-05,-7.913449109050975e-05,-2.248772272847241e-05,-8.703785123224245e-05
-3.639512289202451e-05,-9.20181508256409e-05,-2.262316981509367e-05,-9.27958294827659e-05
-5.2016772353835616e-05,-8.906429171657632e-05,-2.284462235697081e-05,-8.386486393720542e-05
-8.158982752859423e-05,-6.690754426820164e-05,-2.1156857550656827e-05,-6.086733220941572e-05
-9.754912406423344e-05,-1.683599592338346e-05,-4.535529014962217e-06,-2.2041498845410713e-05
0.00011140352517757801,-4.341589348132516e-06,-1.1152624627043181e-05,1.3125648932901996e-05
6.650232835408998e-05,3.59788618862272e-05,-1.3912235855678343e-05,2.2424814272262953e-05
2.3386567620076182e-05,4.652356707024962e-05,-1.5639868019706044e-05,4.604864787399396e-05
2.828228641560404e-06,6.201641050114948e-05,-1.6026486407472174e-05,6.138664284694503e-05
-4.739664556080436e-06,6.887759206495247e-05,-1.892775022436545e-05,6.301810917926044e-05
-5.6408416278797e-06,6.171287177230594e-05,-2.1942455440189523e-05,4.9922866871368946e-05
-1.2950684964985193e-06,4.0423233127742306e-05,-2.0861891434791058e-05,2.4645607358289318e-05
-3.3960494766338556e-07,-2.77111431977832e-05,-1.3139936899047612e-05,-3.642851300965713e-05
1.0923385382610729e-05,-6.056091770893844e-05,-1.5462289541958926e-05,-7.049695419681463e-05
1.6322827696396702e-05,-8.608857761386885e-05,-1.560190341980995e-05,-9.17520629782234e-05
1.219849821068597e-05,-0.00010062988313484138,-1.7829610411360802e-05,-9.793983271082825e-05
-5.327419210887641e-06,-0.00010274078378725063,-2.0379481431454655e-05,-8.794907487167302e-05
-4.2140485113972836e-05,-9.289591294294082e-05,-1.9692384823989488e-05,-6.281201023286423e-05
-7.77167250377575e-05,-5.5043589179806784e-05,-4.339627026328429e-06,-2.2241369233073904e-05
6.84320235632696e-05,3.761439280202013e-05,-7.091112865836337e-06,1.800485387317167e-05
4.159796235470026e-06,3.99434583979591e-05,-5.230824745429234e-06,3.1426027379398425e-05
-3.3620961838232155e-05,4.566566549777003e-05,-3.1739637134202414e-06,6.039999216847589e-05
-5.122017904224396e-05,5.874119912697485e-05,-3.363931669254916e-06,7.82889077332316e-05
-5.287247019716834e-05,6.482395557311335e-05,-8.192526138291537e-06,8.011888051086442e-05
-4.328987066043455e-05,5.749008594706359e-05,-1.361268092848339e-05,6.510216728282652e-05
-2.4690746694977506e-05,3.75975132528095e-05,-1.4289502743849818e-05,3.6050985076627184e-05
1.6474673173422216e-05,-2.5793507856395476e-05,-6.760690680939711e-06,-3.302645768672209e-05
4.204621167663847e-05,-4.96995979576355e-05,-6.461193456924232e-06,-6.885627716791704e-05
5.852734174657814e-05,-6.63400000927933e-05,-5.049484439939578e-06,-9.158472938120173e-05
6.173608696102839e-05,-7.416736203494465e-05,-6.0416452644989835e-06,-9.77724629599927e-05
4.891501255283037e-05,-7.408987220890824e-05,-8.41391080734933e-06,-8.636438885616885e-05
1.8439033785622172e-05,-6.89958991621437e-05,-9.337590040832053e-06,-5.91721669557857e-05
-1.9733119890841255e-05,-4.938797114432958e-05,-1.8073127051268663e-06,-1.946054455898103e-05
7.954072582083693e-06,4.214780873170072e-05,-2.689241565514283e-06,2.5607624336863866e-05
-3.9879115978580515e-05,1.5147489560529345e-05,5.296197779945319e-07,4.1918153209721115e-05
-7.84370031074455e-05,1.762077734592058e-05,4.670590078562423e-06,7.667264746419409e-05
-9.832458961150925e-05,2.5337618120026902e-05,6.8337646297088675e-06,9.724199815251168e-05
-9.777717393025243e-05,3.0713467381062484e-05,4.64960547657059e-06,9.941890264763935e-05
-7.908414401078256e-05,2.8809669439597372e-05,1.0930514220131027e-07,8.267565746817099e-05
-4.670941705028908e-05,1.926148358211621e-05,-2.9233407251288285e-06,4.9943784034551034e-05
3.0773926959798414e-05,-1.534033953556023e-05,-3.273585650126736e-06,-3.335399608068307e-05
6.522333214578624e-05,-2.6547320353161345e-05,-2.1647689178710267e-06,-7.172640315862046e-05
8.77334454071621e-05,-3.1343169296775574e-05,2.051256284470518e-06,-9.625119704308183e-05
9.458864574307668e-05,-2.8209826414540926e-05,5.7670448635263605e-06,-0.00010243298304811813
8.430327663105919e-05,-1.908788724354414e-05,6.57621825416615e-06,-8.926574807862925e-05
5.786099060778316e-05,-8.240830950088755e-06,4.27097914440077e-06,-5.9208255733612936e-05
2.0728529047775446e-05,2.5399811366972475e-06,1.7482394461393325e-06,-1.809425159082171e-05
-2.3759372486442665e-05,3.0025522610280936e-05,-1.6426674846110358e-06,3.069658834270288e-05
-4.913983906201791e-05,2.1532887691856108e-07,-7.253526934476121e-07,4.675187655871042e-05
-8.950115877892628e-05,-1.323667818722775e-05,2.41475684771824e-06,8.551208325545574e-05
-0.00011223342462138297,-2.1359709498837648e-05,7.778046692835747e-06,0.0001082534105792763
-0.00011325476352544439,-2.1791842026292016e-05,1.1487546638210737e-05,0.00011065877991087159
-9.304109946831063e-05,-1.6446752564706825e-05,1.083665893538712e-05,9.232642707322249e-05
-5.594133500569365e-05,-9.263337171805364e-06,6.28303250630618e-06,5.649329783842354e-05
3.760662867940967e-05,2.9029045248347464e-06,2.0817974679277623e-07,-3.99666092287098e-05
7.743223271128308e-05,8.051799719393214e-06,3.087423114146292e-06,-8.241915213228444e-05
0.00010305745143385225,1.4450482513825552e-05,7.229838673151415e-06,-0.00010941750010150415
0.00010993586725660531,2.070393574325771e-05,9.670644280150749e-06,-0.00011612102927919393
9.701884927215687e-05,2.3902601651464288e-05,8.685780543803666e-06,-0.00010145330021054354
6.620295470838311e-05,2.1275473612638435e-05,4.970691273876657e-06,-6.795950683991317e-05
2.0624320377471417e-05,1.2038806930962827e-05,1.1650253137077474e-06,-2.0980703356549522e-05
-3.265741176755599e-05,3.6941023360409497e-07,-1.7813599217540374e-07,3.11083313232121e-05
-4.8042138041048954e-05,-2.0390975885641732e-05,-1.4026921852326995e-06,5.0344058099414946e-05
-8.253511373362832e-05,-4.906011138203171e-05,2.040398384387139e-07,9.197305317141732e-05
-0.00010236363972110363,-6.632411836558078e-05,3.5964182122788513e-06,0.00011646063939182733
-0.0001035238566116925,-6.81753848175529e-05,6.034752138912164e-06,0.00011882328293169597
-8.577397957912347e-05,-5.564837254034313e-05,5.216892992145235e-06,9.862242813652583e-05
-5.176342962184832e-05,-3.3438662318566095e-05,1.5354766501416567e-06,5.947951497854535e-05
3.4137627462293985e-05,2.139227415821985e-05,1.269914703030256e-06,-3.7743999577694726e-05
7.001751133409173e-05,4.468495551484923e-05,5.9108867551801655e-06,-8.348584610607529e-05
9.079867607916792e-05,6.032779299410462e-05,8.3144578065103e-06,-0.00011261166953724713
9.497307211633887e-05,6.256061841056128e-05,5.793026011165908e-06,-0.00011976842633540808
8.459260156151727e-05,4.730775257594591e-05,-2.9288471591233656e-07,-0.00010400779206455601
6.411365075337239e-05,1.4093670426862208e-05,-5.37224475483794e-06,-6.856316621937399e-05
3.6081562693912606e-05,-2.3922211300987997e-05,-2.5602476995574552e-06,-2.0925038346672822e-05
-3.4886523989641205e-05,-2.3435981060035763e-05,5.301995031140852e-07,3.7636832336375783e-05
-5.589548443651893e-05,-4.853369449279825e-05,-3.650760168539234e-06,6.356431700133046e-05
-7.572456743609735e-05,-9.229367266985235e-05,-4.425686677748258e-06,0.00010912009923032696
-8.694595974104158e-05,-0.00011351870742067538,-5.163822964180179e-06,0.00013531643041229079
-8.434231032591888e-05,-0.0001123625514641123,-6.219193873955101e-06,0.00013754281749994279
-6.788177409780549e-05,-9.03674074912088e-05,-7.92899545621218e-06,0.00011525341795277574
-4.0131743996474345e-05,-5.243493371819138e-05,-9.269467868793738e-06,7.18938048293637e-05
2.6720055082612992e-05,3.194702430762194e-05,-7.859316823959246e-06,-4.5417668117075406e-05
5.506000774582742e-05,7.272714425038038e-05,-6.292069577867529e-06,-9.639721936670603e-05
7.118793758134623e-05,0.0001006652516197063,-7.999191480971557e-07,-0.0001285318893759612
7.430159171556427e-05,0.00010996856222742705,1.9750686279344787e-06,-0.00013698479004994445
7.019049856310522e-05,9.522235039433817e-05,-1.1476971982591483e-06,-0.00012066448071994165
6.790947860413343e-05,5.2918117552764286e-05,-6.8258727040186595e-06,-8.26739810602167e-05
5.3023820594133575e-05,-4.6459404077665856e-06,-2.3008165690088095e-06,-2.779390231539029e-05
-7.126516777922198e-05,4.803120540016609e-06,-6.56572785976404e-06,3.640685775602691e-05
-7.334631184768847e-05,-4.3543115485102004e-05,-1.2456593468080333e-05,5.7573832706930535e-05
-5.7958168285354716e-05,-9.19941709945915e-05,-1.734019450861865e-05,0.00010255352662039488
-4.638503651915871e-05,-0.00012323287950484274,-1.675282394632792e-05,0.0001293137853774155
-3.590791318949793e-05,-0.00012990752463793971,-1.3430923665505232e-05,0.0001315490328272482
-2.6962987229539603e-05,-0.0001099811438056848,-1.169663173367086e-05,0.00010819988379381093
-1.7659676332715257e-05,-6.657310361892258e-05,-1.2027666868345659e-05,6.289542122865166e-05
1.4969949883147926e-05,4.09675490474137e-05,-1.2659939852709481e-05,-5.161501773254728e-05
2.4801854451639294e-05,9.687670468748e-05,-1.254707873181958e-05,-0.00010816583094900136
2.8777801099416633e-05,0.00013594572856378325,-5.5444195219672004e-06,-0.00014381977523393683
2.7958045468151616e-05,0.00015075990017466038,-7.868180547758452e-07,-0.00015367002415027104
3.302725365794679e-05,0.00013640383431126558,-4.03262498303858e-06,-0.00013635352953100571
5.829229045783979e-05,9.159018414843772e-05,-1.1139701132981822e-05,-9.513994466982256e-05
7.50053565858333e-05,2.0127657299781436e-05,-3.2343767006962065e-06,-3.360231687452356e-05
-9.302774143904458e-05,-1.760559751531627e-05,-9.036787815968738e-06,3.6092821829462494e-05
0.0006752284153987709,0.014177674999379164,-0.0026117992064745585,-0.0016626819353739997
0.010027986926697346,0.03345162613640218,-0.007060038152003648,-0.0048723977612932234
-0.004513373909748625,0.04331483432509042,-0.002426723022612558,-0.003907487217342798
-0.02052349111661278,0.039916900795187615,0.006436011975499057,3.483378561996986e-05
-0.026886044230271466,0.02707600041819669,0.009949483571101815,0.0028666785332640554
-0.02488144235038775,0.01116981958261487,0.005426870205674162,0.0017646735749570208
-0.01879155508920316,0.006109183795463657,0.002476010205706606,-0.0010636114212956294
-0.018992663748063937,0.021445581013674886,0.009040228713845449,0.0004031083773203825
-0.022191471704881283,0.03683106681367865,0.007595504238818231,-0.00021853245755476536
-0.03471762779754231,0.043740141750161055,-0.0049424012303414915,-0.0026837925361840043
-0.05858198199508596,0.037513135479877224,-0.017326635169827354,-0.003856406738752094
-0.07711759750477487,0.02000212859992967,-0.015660967162394512,-0.0017565777842685204
-0.06212068962976691,0.005956328577627623,-0.0033920307222121064,0.0005225714654399916
-0.016322145832222856,0.008238483174661582,-0.0001871454381764488,-0.0002786978440305621
0.004494813157277205,-0.007382736605980433,-0.002390402096520486,0.004540306511690462
0.010563468228571071,0.014228617957398715,-0.0004128323773459619,0.0004381307003482604
-0.011814405118496796,0.03883789661334225,0.015326469439228996,-0.002006292831368661
-0.028222147436333778,0.04338114348625011,0.02701379786581229,-0.002255688783760146
-0.030218757630804893,0.030027071195405153,0.02202463318472339,-0.0025494023217589312
-0.026223617629647034,0.011921071603153255,0.00793865230020073,-0.0032146655285028025
-0.019216893600100676,0.004678659094662141,0.0011357464619343588,0.0018303492271494193
-0.01833523980154772,0.017322761988080027,2.1143524424324656e-05,0.004412629292227965
-0.02342913770741467,0.034319242729554666,-0.010271809455845021,0.0019595479373761826
-0.03985121578848502,0.05184267012220056,-0.024963889745771822,-0.0026865353329663666
-0.06720223037159695,0.06151200590838535,-0.03172814322865469,-0.004761041469129923
-0.0870388341572153,0.04963404434655949,-0.021428455558998277,-0.0011161651945239548
-0.0688614028109725,0.01630852671292704,-0.003966273655258146,0.005087519064741697
-0.01686159937056203,-0.0052354314387628165,1.8682443474804522e-05,0.005241324127214453
0.0009716577530440862,-0.019439770178166782,-0.002255945166456913,0.0062178525814030605
0.0009961603116441786,0.018745988977866723,0.009542654999563083,-0.0006886216782260313
-0.02467934809411959,0.0546242128712926,0.03632217499951079,-0.004924332959669209
-0.03681859464727322,0.05249423056373148,0.0447138807223586,-0.006968454452294881
-0.03355140348081867,0.029722210296720508,0.027556746777517793,-0.008134941533104678
-0.027886495140873158,0.009921521615213091,0.007100975248010899,-0.006707648186091264
-0.021999476380859778,0.003355034992672312,-0.0002969744047635614,0.002670648644668594
-0.02039756499615436,0.012819223130257296,-0.005557500619730815,0.0035456555758333064
-0.02058676047717592,0.02954542984540276,-0.01746467592644685,-0.0006300310742453075
-0.029309116133250518,0.054678282406801504,-0.032227571611808226,-0.0051861245712130355
-0.054948392819748865,0.0805972103282957,-0.03957174410275921,-0.004969679857085962
-0.08420290870306396,0.07827920621514917,-0.026337893749814212,0.002406309821171959
-0.0737426445766034,0.027463578782889186,-0.00416426083510428,0.01073734678801741
-0.019157158066859803,-0.015623293417537987,-0.000491018322322484,0.008183132693784678
-0.008185963049945733,-0.02092503364949394,-0.0015825768518630268,0.0052474690913761335
-0.007205000204983103,0.03401492915365312,0.019660645533645826,-0.0010512572110414342
-0.03245996961963277,0.07093493650590466,0.052139361603983636,-0.0026963712841829857
-0.04506098445328449,0.055707735108856404,0.0533269346722724,-0.004107064640943181
-0.04033680599801073,0.025220054537559378,0.026509133648917715,-0.006176762069289632
-0.031717949095662,0.007227709246319769,0.004510363198215628,-0.005435906212423458
-0.025846046515558913,0.002967929849918338,-0.0010760311608377648,0.0013469009228526119
-0.025208321313570065,0.008332308845948377,-0.00635648795094057,0.0014521964336383641
-0.021910361084092417,0.018957318191295425,-0.015516514309462215,-0.0011184409760063296
-0.0219975156525537,0.044301282007735754,-0.03059073433114351,-0.0028218362252997453
-0.03986948060399195,0.08532145655721735,-0.042032632827477046,0.0005719124418489541
-0.07191799814345456,0.0987229223606012,-0.028725325636073384,0.009706170078331855
-0.07356660855590436,0.03726585797717963,-0.0037425161201889573,0.015690290188140832
-0.026006185789585967,-0.02132251930609197,-0.0012038132896083908,0.008498903098857757
-0.02353648764650551,-0.018449715909748754,-0.001734089936936134,0.0050026654811451965
-0.01356227254881559,0.03991974197142678,0.02251661927272397,0.002872970610185821
-0.03441656848868091,0.07540850308959879,0.05489159250011222,0.005804746242861314
-0.05147830412877705,0.056893582991239366,0.05279323690175347,0.006055921673988052
-0.04863794897959492,0.025003403289278303,0.02406877145160169,0.0027923978644381897
-0.03663293269796994,0.007399389722706928,0.003025758877056972,-0.00011162418044868838
-0.02934409166900287,0.003313600932729255,-0.0012076153015920243,-0.0008225401615173378
-0.03226777693105115,0.007737585724043816,-0.005589966413960201,0.0007341864492430572
-0.03355403917079297,0.015763140948877208,-0.012467621100009318,0.0032901815649565014
-0.03228516924208952,0.039557980388944536,-0.02664361127994458,0.006697187703813848
-0.03663928161300328,0.08429121215239954,-0.03880347784277255,0.012205956460848197
-0.055298429301487706,0.10321378107625634,-0.026042003147835946,0.018259893066793736
-0.06689885546921881,0.0405054949867063,-0.0026446706352816346,0.017642312641230562
-0.04069439866104185,-0.022571863033264528,-0.0022059717512862287,0.008242589337231487
-0.04829828020467103,-0.0157477577956322,-0.004430133001458614,0.005889402441688452
-0.027898278593051162,0.031105752549323906,0.013880450183471893,0.007341405829938141
-0.033635307530822556,0.06698396027308684,0.042693567605817384,0.012382832731352433
-0.04820555787853334,0.058444568072089975,0.045413212072968,0.013608694513086661
-0.04938688977753419,0.031167559907361753,0.023450386689797043,0.010349966845121239
-0.039288305415257546,0.01093115233057862,0.003940862788531813,0.0051106128944358176
-0.03260211116266018,0.004193254296820159,-0.000887698284260996,-0.0025037140148687076
-0.037615839770182014,0.012502463747174897,-0.005150748638855729,-0.0002056675093963234
-0.04314726354988188,0.0266351737021866,-0.011582423771877515,0.0068895886092804615
-0.043486852607882154,0.05096232876300455,-0.02202327107874147,0.015152070695748754
-0.03793037641815086,0.0837983415155592,-0.02940666397925268,0.0216253769321616
-0.041067026735913115,0.09017451985485314,-0.018243361854588525,0.02256655599050028
-0.05866127921057834,0.03515349498697251,-0.0011594952900319672,0.01570630822114849
-0.06395471540296144,-0.018685429931158737,-0.003948548690796361,0.008184069303422081
-0.07983671383590962,-0.0072958055684932965,-0.009295925643690084,0.0053874082028577686
-0.057630347949469196,0.021553773868948856,-0.0034141788925316496,0.007754041130433098
-0.041346396762626025,0.051053611095721596,0.018494609570005954,0.01119634854548357
-0.04067078021333473,0.05278938212811646,0.030011321289392212,0.01158168821765937
-0.042074587319917145,0.03443156512886647,0.021017619131755122,0.009543395904446639
-0.038253209217468,0.014356172583003701,0.005493899305361982,0.006216077379494145
-0.03664565584646329,0.005873016345042448,6.305668418220278e-05,-0.002907024586480622
-0.0400440048742316,0.01789532188635512,-0.002500541716803334,-0.0031168036302706703
-0.0415018133985173,0.03641533664444685,-0.008078687706268906,0.0036989893829566522
-0.03830925915474989,0.05786378602284126,-0.014447304750339174,0.013136936387744047
-0.03030785155652818,0.07387427186076678,-0.016890822628233382,0.01966590717326877
-0.030655894373896597,0.06563841385474323,-0.009044002905653159,0.01844810737801228
-0.05540267464679238,0.025336364613258056,0.00032358671336486095,0.010656102790101318
-0.0904476549988393,-0.007969034130366204,-0.006387671941831291,0.006484323707109052
-0.10836452014145292,0.011492210033476447,-0.014420518286237425,0.001695517166110605
-0.09465139139857193,0.029197644736095985,-0.022405914803662823,0.003912200284364786
-0.06364634902630362,0.043363716886745785,-0.010891076660701708,0.004583547742628369
-0.0434210329338347,0.04295216124042733,0.006513401657823846,0.003004891051748171
-0.03701391317244601,0.03037800112612743,0.012160340079875251,0.0018886226220213853
-0.03617389227445217,0.014480433735616582,0.0050731010828413865,0.0027152962349754617
-0.041690275440940505,0.008333447988305487,0.0016176072685709572,-0.0011132049441486824
-0.0441132099503444,0.020844236971583108,0.004976735677577615,-0.004632716726605812
-0.04042276736206524,0.03566163932264832,0.003363484757805575,-0.002213296116531982
-0.02983863753362434,0.046947968209019475,-0.002417098051837936,0.003722494460345338
-0.018217376289064502,0.04840864994862759,-0.006255909611066833,0.00813670953137935
-0.02226105484460225,0.03495616362863663,-0.002836203628439442,0.007168607763797796
-0.05867374568248876,0.015152610268417632,0.001527922207665098,0.0029418887179175623
-0.11037850545509142,0.009641465843951647,-0.008568127270014743,0.0016175029411487074
-0.12440934644078008,0.03831618145319782,-0.0180731421265104,-0.004509271535160009
-0.11557244169245146,0.05667967244384631,-0.03572773070495666,-0.0006119271918629821
-0.08204281688209283,0.05451903623322396,-0.034098170360802815,-0.0006460820103071363
-0.053543984534710515,0.04075836185969628,-0.017289340529283298,-0.003512234251038082
-0.03986643685253943,0.02492342532393077,-0.0018368583909687125,-0.0050964462141114275
-0.0372762862868366,0.011861219312626847,0.0017276305801531971,-0.0022275225026799905
-0.04667807166153218,0.010522332241555077,0.002875192683553421,0.0022345527803804277
-0.05174479191285142,0.023384214910832757,0.014541796972513718,-0.0014671468098605978
-0.05064601653018985,0.03581034980216735,0.0218115781862335,-0.003026603443306408
-0.03810992912879807,0.03798679831238383,0.015938754682288975,-0.0021463371300776135
-0.01898415453125496,0.024596380439342536,0.003515959240062816,-0.0020198956549715152
-0.019178033312013842,0.004979929265311878,-0.000632704414661206,-0.004631064647525607
-0.06436397965202553,0.005772865567651664,0.0020253927369477676,-0.006716438495059762
-0.12174313863129602,0.029145072639545244,-0.009971793900031223,-0.00621780703768926
-0.12943347687315698,0.06680298533910545,-0.0203197071626032,-0.012864783158241355
-0.1121427606742324,0.08524780936870968,-0.042036668640706376,-0.0051858251874292716
-0.07904496454765769,0.0675587304246803,-0.04326975459426946,-0.0026802414584776724
-0.05655585504273261,0.041864115697468396,-0.029106573597822094,-0.004627517762653355
-0.045956139961085524,0.021824389808663858,-0.012247850592504717,-0.006780850168779384
-0.042663841034305316,0.009724462642971998,-0.0022240116865188952,-0.0048405396573785175
-0.05088331389659115,0.011171517183819812,0.0029027871066787253,0.0047556710055811635
-0.05997244675377297,0.025115774826812487,0.020364935241233006,0.003601174079949976
-0.06574629260685799,0.042827372928838425,0.03947386115347529,0.0005434867007956257
-0.057488678344723376,0.04831198678057813,0.03837292318333946,-0.0019195561994256316
-0.03382831103394651,0.024124270068275777,0.016179487558255434,-0.00528635705587277
-0.025756613700651965,-0.01304884189734512,0.00015012223230059796,-0.011275672700687522
-0.07021583877372037,-0.0036022698698454647,0.0015453305013388013,-0.01576956364150539
-0.12821493044065901,0.04922176252573607,-0.010521752549109115,-0.01583978442045586
-0.12536919421390674,0.0932390557369911,-0.02085360234047659,-0.02281315611643564
-0.09884111112218763,0.10365070242522956,-0.04363680041687462,-0.012774220418695137
-0.06958929569023473,0.0669023870866079,-0.041231047309465085,-0.006523401802328244
-0.057469557762241386,0.035701509134343556,-0.0270404049211031,-0.005275312140947119
